date,close,volume,sharesOutstanding,freeCashFlow,totalDebt,cashAndCashEquivalents,symbol
2021-03-04,256.23431396484375,31626500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-05,262.83807373046875,26820100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-08,253.91697692871097,18391800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-09,264.2900695800781,22039700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-10,263.45465087890625,14210300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-11,272.38568115234375,21834000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-12,266.935546875,20600200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-15,272.25634765625,16844800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-16,277.7561950683594,22437700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-17,282.4604187011719,21315000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-18,277.0998229980469,18728300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-19,288.5271301269531,38930500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-22,291.93841552734375,28273100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-23,289.0443115234375,23000900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-24,280.6006164550781,18675000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-25,277.21917724609375,24505600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-26,281.47576904296875,17629200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-29,289.2332458496094,21718800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-30,286.42864990234375,17474500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-03-31,292.9230041503906,19498200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-01,297.0304870605469,17616000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-05,307.22454833984375,28237000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-06,304.5890197753906,17335200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-07,311.3817443847656,22855200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-08,311.3121337890625,20894100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-09,310.7551574707031,15988600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-12,309.8402404785156,10881900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-13,308.0699462890625,14036900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-14,301.16778564453125,17421400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-15,306.1405029296875,14558300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-16,304.5094299316406,13059200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-19,300.5909729003906,14553500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-20,300.99871826171875,16796400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-21,299.82513427734375,14863500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-22,294.9021301269531,16375400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-23,299.4869689941406,17536800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-26,301.3865661621094,16172600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-27,301.9136962890625,15309300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-28,305.4244384765625,33907200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-29,327.7121276855469,56526800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-04-30,323.3062744140625,26332400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-03,320.8199462890625,18719500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-04,316.6229553222656,24032600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-05,313.30120849609375,15577600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-06,318.2738952636719,19012200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-07,317.33905029296875,15916700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-10,304.30059814453125,24239200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-11,304.8575439453125,18920100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-12,300.89923095703125,24645500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-13,303.594482421875,18079200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-14,314.2162170410156,19245700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-17,313.7388000488281,15401300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-18,308.268798828125,14522400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-19,311.8789978027344,19106200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-20,316.8716125488281,17320200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-21,314.504638671875,13600900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-24,322.85882568359375,16445400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-25,326.0015563964844,16437000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-26,325.8722229003906,9686900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-27,330.9344482421875,20477700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-05-28,326.9364013671875,12037400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-01,327.33416748046875,11765900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-02,327.3541259765625,11654300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-03,324.2610778808594,12610800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-04,328.5475769042969,13289400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-07,334.7435302734375,20136700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-08,331.859375,14580500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-09,328.4480895996094,13727900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-10,330.64605712890625,13240200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-11,329.4526062011719,13587900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-14,334.9325256347656,12250800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-15,334.9126281738281,15795200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-16,329.2735595703125,17232200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-17,334.6739807128906,17794100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-18,327.861328125,23039500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-21,330.47698974609375,11337500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-22,337.1802062988281,15345300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-23,338.7317199707031,14817800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-24,341.30755615234375,12329100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-25,339.5074462890625,14594400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-28,353.6996154785156,29156100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-29,349.9700622558594,21417300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-06-30,345.8128356933594,15107500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-01,352.4564208984375,17137000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-02,352.76470947265625,11521300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-06,350.8551940917969,13488500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-07,348.5776672363281,14218900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-08,343.7640686035156,14406500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-09,348.508056640625,13018700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-12,351.23309326171875,10018600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-13,350.1689758300781,11456000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-14,345.7333068847656,13894200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-15,342.58056640625,14781600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-16,339.298583984375,11026100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-19,335.111572265625,14372300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-20,339.7958068847656,11024300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-21,344.3409118652344,9279700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-22,349.2738952636719,12385400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-23,367.77239990234375,33694300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-26,370.4277648925781,14925200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-27,365.80316162109375,15705400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-28,371.2433166503906,29676900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-29,356.36492919921875,33413200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-07-30,354.35595703125,15976200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-02,350.02972412109375,13180400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-03,349.32354736328125,12406100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-04,356.96173095703125,14180600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-05,360.9895629882813,10247200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-06,361.5266723632813,8925000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-09,359.6369934082031,7798900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-10,359.1596374511719,7469900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-11,357.9959716796875,8400300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-12,360.6712951660156,7170700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-13,361.1984558105469,7195700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-16,364.5599670410156,11222100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-17,356.4942321777344,12328700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-18,353.5106506347656,10042400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-19,353.1824035644531,12004500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-20,357.4092712402344,8697700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-23,361.3675231933594,10942000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-24,363.5157470703125,9235100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-25,366.3800048828125,9684500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-26,362.3919067382813,7888700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-27,370.5968627929687,11219100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-30,378.5830993652344,13547300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-08-31,377.3100891113281,12345400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-01,379.9654846191406,11567200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-02,373.232421875,14832900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-03,374.20709228515625,7509600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-07,380.0947570800781,10793800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-08,375.5099487304687,11067200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-09,375.93756103515625,9098900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-10,376.6238403320313,11549600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-13,374.4556884765625,13026300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-14,374.4756164550781,8711600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-15,371.8798522949219,17940300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-16,371.0245666503906,11934200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-17,362.73004150390625,26299000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-20,353.75927734375,19822800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-21,355.5295715332031,11751900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-22,341.3373718261719,43692900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-23,344.0723876953125,21806300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-24,351.0341796875,18801900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-27,351.6507873535156,15205800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-28,338.7913818359375,21710300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-29,337.7569885253906,14452200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-09-30,337.5382385253906,16547100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-01,341.13848876953125,14905300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-04,324.4500732421875,42885000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-05,331.1433410644531,35377900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-06,331.81964111328125,26443000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-07,327.4237365722656,28307500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-08,328.24920654296875,15946100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-11,323.6743469238281,14708200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-12,322.0034484863281,31658700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-13,322.7692565917969,14761500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-14,326.73748779296875,14302200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-15,322.9880676269531,21596400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-18,333.5103454589844,21585000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-19,338.1349182128906,18786300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-20,338.9206237792969,13639500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-21,340.0146484375,16354400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-22,322.8388671875,35224500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-25,326.8966064453125,38409000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-26,314.08685302734375,65654000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-27,310.5165100097656,29971800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-28,315.19085693359375,50806800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-10-29,321.8045654296875,37059400,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-01,328.17962646484375,31518900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-02,326.2899475097656,28353000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-03,329.8106689453125,20786500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-04,334.017578125,22495300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-05,339.2687683105469,26872800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-08,336.7724304199219,18342500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-09,333.5401916503906,17556700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-10,325.8524169921875,21872600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-11,325.9517822265625,12376600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-12,339.03009033203125,25414300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-15,345.6636657714844,25076600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-16,341.0887756347656,18181100,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-17,338.91070556640625,13602800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-18,336.842041015625,17487200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-19,343.41595458984375,26488500,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-22,339.1494140625,27116800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-23,335.409912109375,17225000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-24,339.1990966796875,13566200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-26,331.30242919921875,14750700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-29,336.1856689453125,16650900,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-11-30,322.689697265625,25390000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-01,308.9053039550781,30329600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-02,308.6965026855469,24396200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-03,305.1658630371094,27471000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-06,316.13568115234375,21758300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-07,321.0487060546875,18794000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-08,328.7564392089844,19937700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-09,328.02044677734375,16879200,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-10,327.9508361816406,14528000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-13,332.66497802734375,22948700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-14,331.9190368652344,20461000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-15,339.7958068847656,24681300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-16,333.07269287109375,22635000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-17,331.9688415527344,40012600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-20,323.6743469238281,17901800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-21,332.3765869140625,16116800,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-22,328.64703369140625,16764600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-23,333.410888671875,13987700,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-27,344.29119873046875,17795000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-28,344.33099365234375,16637600,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-29,341.0688781738281,10747000,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-30,342.4811096191406,10593300,2851000000.0,23632000000.0,10654000000.0,17576000000.0,META
2021-12-31,334.51483154296875,12870500,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-03,336.69287109375,14537900,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-04,334.6938171386719,15998000,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-05,322.40130615234375,20564500,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-06,330.64605712890625,27962800,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-07,329.97967529296875,14722000,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-10,326.2799987792969,24942400,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-11,332.545654296875,16226800,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-12,331.44171142578125,14104900,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-13,324.6986999511719,14797100,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-14,330.089111328125,16868500,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-18,316.41412353515625,22645600,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-19,317.84625244140625,20814700,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-20,314.832763671875,16925000,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-21,301.515869140625,28710700,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-24,307.0256042480469,38878100,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-25,298.5123596191406,25108500,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-26,293.0224609375,28348800,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-27,293.03240966796875,21629900,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-28,300.0638427734375,21871600,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-01-31,311.55078125,21579500,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-01,317.2594909667969,18023800,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-02,321.2377014160156,58458300,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-03,236.46273803710935,188119900,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-04,235.79640197753903,89342200,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-07,223.6828460693359,88613800,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-08,218.97865295410156,94729700,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-09,230.7341766357422,86563300,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-10,226.82562255859375,49310400,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-11,218.35211181640625,46156900,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-14,216.51219177246097,38184000,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
2022-02-15,219.794189453125,42685500,2815000000.0,39116000000.0,13873000000.0,16601000000.0,META
