date,close,volume
2015-08-17,26.76099967956543,51634000
2015-08-18,26.750999450683594,41426000
2015-08-19,26.645999908447266,46480000
2015-08-20,25.788999557495117,88160000
2015-08-21,24.723499298095703,134130000
2015-08-24,23.168500900268555,201952000
2015-08-25,23.318500518798828,113586000
2015-08-26,25.03849983215332,127172000
2015-08-27,25.918500900268555,122290000
2015-08-28,25.90049934387207,54934000
2015-08-31,25.644500732421875,60046000
2015-09-01,24.82699966430664,77290000
2015-09-02,25.52750015258789,74142000
2015-09-03,25.236000061035156,62994000
2015-09-04,24.950000762939453,53850000
2015-09-08,25.87700080871582,76214000
2015-09-09,25.844499588012695,87414000
2015-09-10,26.11199951171875,51520000
2015-09-11,26.472000122070312,64558000
2015-09-14,26.069000244140625,62604000
2015-09-15,26.118499755859375,57318000
2015-09-16,26.36949920654297,45056000
2015-09-17,26.943500518798828,83390000
2015-09-18,27.01300048828125,123202000
2015-09-21,27.41950035095215,65666000
2015-09-22,26.920000076293945,76834000
2015-09-23,26.80349922180176,44752000
2015-09-24,26.6875,70020000
2015-09-25,26.212499618530273,80620000
2015-09-28,25.20299911499023,108690000
2015-09-29,24.80349922180176,89150000
2015-09-30,25.594499588012695,80094000
2015-10-01,26.035999298095703,75370000
2015-10-02,26.62700080871582,91956000
2015-10-05,27.18400001525879,67828000
2015-10-06,26.874000549316406,90056000
2015-10-07,27.097000122070312,76242000
2015-10-08,26.65800094604492,93528000
2015-10-09,26.989999771118164,70748000
2015-10-12,27.50950050354004,55522000
2015-10-13,27.44499969482422,58760000
2015-10-14,27.241500854492188,71642000
2015-10-15,28.121999740600582,98740000
2015-10-16,28.538000106811523,86316000
2015-10-19,28.657499313354492,87508000
2015-10-20,28.04400062561035,86924000
2015-10-21,27.78849983215332,66872000
2015-10-22,28.195499420166016,155588000
2015-10-23,29.951499938964844,213854000
2015-10-26,30.430500030517575,85394000
2015-10-27,30.550500869750977,75742000
2015-10-28,30.854999542236328,78524000
2015-10-29,31.32749938964844,77920000
2015-10-30,31.295000076293945,77488000
2015-11-02,31.417499542236328,56330000
2015-11-03,31.26549911499023,64938000
2015-11-04,32.04750061035156,96810000
2015-11-05,32.782501220703125,94476000
2015-11-06,32.96849822998047,81844000
2015-11-09,32.77450180053711,80976000
2015-11-10,32.98400115966797,69790000
2015-11-11,33.662498474121094,107746000
2015-11-12,33.279998779296875,85694000
2015-11-13,32.11750030517578,125222000
2015-11-16,32.390499114990234,148718000
2015-11-17,32.165000915527344,86404000
2015-11-18,33.176998138427734,89396000
2015-11-19,33.063499450683594,94104000
2015-11-20,33.42250061035156,77922000
2015-11-23,33.949501037597656,87702000
2015-11-24,33.557498931884766,90868000
2015-11-25,33.766998291015625,53958000
2015-11-27,33.66299819946289,39336000
2015-11-30,33.2400016784668,113864000
2015-12-01,33.952999114990234,95024000
2015-12-02,33.800498962402344,85470000
2015-12-03,33.3125,101294000
2015-12-04,33.63199996948242,90696000
2015-12-07,33.49150085449219,74656000
2015-12-08,33.86650085449219,73038000
2015-12-09,33.239498138427734,103164000
2015-12-10,33.11600112915039,69110000
2015-12-11,32.00749969482422,109488000
2015-12-14,32.89550018310547,86594000
2015-12-15,32.93199920654297,95068000
2015-12-16,33.78850173950195,79290000
2015-12-17,33.532501220703125,73632000
2015-12-18,33.207000732421875,136826000
2015-12-21,33.22549819946289,65018000
2015-12-22,33.157501220703125,53356000
2015-12-23,33.185001373291016,54458000
2015-12-24,33.13949966430664,21824000
2015-12-28,33.7599983215332,75672000
2015-12-29,34.69850158691406,114700000
2015-12-30,34.45349884033203,70380000
2015-12-31,33.794498443603516,74992000
2016-01-04,31.84950065612793,186290000
2016-01-05,31.68950080871582,116452000
2016-01-06,31.63249969482422,106584000
2016-01-07,30.39699935913086,141498000
2016-01-08,30.352500915527344,110258000
2016-01-11,30.886999130249023,97832000
2016-01-12,30.894500732421875,94482000
2016-01-13,29.090499877929688,153104000
2016-01-14,29.649999618530273,144760000
2016-01-15,28.50900077819824,155690000
2016-01-19,28.724000930786133,96144000
2016-01-20,28.588499069213867,159328000
2016-01-21,28.750999450683594,99044000
2016-01-22,29.819000244140625,102402000
2016-01-25,29.826499938964844,87922000
2016-01-26,30.0625,75314000
2016-01-27,29.167499542236328,103058000
2016-01-28,31.767499923706055,280304000
2016-01-29,29.350000381469727,293552000
2016-02-01,28.74049949645996,127102000
2016-02-02,27.604999542236328,126240000
2016-02-03,26.55349922180176,200974000
2016-02-04,26.812999725341797,123982000
2016-02-05,25.10650062561035,194178000
2016-02-08,24.405000686645508,196510000
2016-02-09,24.103500366210938,141558000
2016-02-10,24.52400016784668,135724000
2016-02-11,25.19099998474121,147948000
2016-02-12,25.354000091552734,107696000
2016-02-16,26.05500030517578,102370000
2016-02-17,26.704999923706055,96480000
2016-02-18,26.25,94700000
2016-02-19,26.7450008392334,99494000
2016-02-22,27.975000381469727,111332000
2016-02-23,27.64699935913086,81016000
2016-02-24,27.70199966430664,124634000
2016-02-25,27.75749969482422,90510000
2016-02-26,27.761499404907227,97540000
2016-02-29,27.625999450683594,82908000
2016-03-01,28.95199966430664,100770000
2016-03-02,29.010499954223633,91644000
2016-03-03,28.874500274658203,54826000
2016-03-04,28.756999969482425,68330000
2016-03-07,28.13999938964844,98538000
2016-03-08,28.01300048828125,94600000
2016-03-09,27.973499298095703,87546000
2016-03-10,27.94650077819824,78398000
2016-03-11,28.480499267578125,75426000
2016-03-14,28.668500900268555,69084000
2016-03-15,28.85099983215332,77536000
2016-03-16,28.713499069213867,70754000
2016-03-17,27.972000122070312,118562000
2016-03-18,27.604000091552734,145938000
2016-03-21,27.698999404907227,103114000
2016-03-22,28.02400016784668,80012000
2016-03-23,28.48150062561035,79674000
2016-03-24,29.147499084472656,103710000
2016-03-28,28.993499755859375,62430000
