date,close,volume
2015-08-17,0.5660661458969116,273880000
2015-08-18,0.5609140396118164,287084000
2015-08-19,0.5587267875671387,249248000
2015-08-20,0.5385551452636719,426932000
2015-08-21,0.5217861533164978,382664000
2015-08-24,0.5033159255981445,682284000
2015-08-25,0.4928654134273529,622684000
2015-08-26,0.530049204826355,614976000
2015-08-27,0.5499774813652039,463764000
2015-08-28,0.5524078607559204,320944000
2015-08-31,0.5463319420814514,219352000
2015-09-01,0.5239734053611755,353408000
2015-09-02,0.5397701859474182,344044000
2015-09-03,0.5412285327911377,262556000
2015-09-04,0.5285907983779907,287972000
2015-09-08,0.551192581653595,238448000
2015-09-09,0.5402562618255615,289392000
2015-09-10,0.5487623810768127,357076000
2015-09-11,0.5504634976387024,301584000
2015-09-14,0.5514357089996338,192460000
2015-09-15,0.5575114488601685,327976000
2015-09-16,0.5613998174667358,173508000
2015-09-17,0.5665037035942078,268712000
2015-09-18,0.5660174489021301,326412000
2015-09-21,0.5718502998352051,281840000
2015-09-22,0.5562960505485535,228356000
2015-09-23,0.5589697957038879,161632000
2015-09-24,0.5696630477905273,382440000
2015-09-25,0.573794424533844,369692000
2015-09-28,0.566260576248169,395584000
2015-09-29,0.5762248039245605,380736000
2015-09-30,0.5990696549415588,556380000
2015-10-01,0.587404191493988,489296000
2015-10-02,0.602715015411377,386144000
2015-10-05,0.6177830100059509,482024000
2015-10-06,0.6258028745651245,453216000
2015-10-07,0.6323647499084473,310152000
2015-10-08,0.6360104084014893,460068000
2015-10-09,0.6335799098014832,423248000
2015-10-12,0.6403847932815552,227588000
2015-10-13,0.6416001319885254,298444000
2015-10-14,0.6649307608604431,612148000
2015-10-15,0.6666320562362671,526048000
2015-10-16,0.6770825386047363,448396000
2015-10-19,0.6758672595024109,294712000
2015-10-20,0.6748951077461243,264824000
2015-10-21,0.6661459803581238,386280000
2015-10-22,0.690205991268158,306884000
2015-10-23,0.6948236227035522,381776000
2015-10-26,0.6916642785072327,247436000
2015-10-27,0.6911782026290894,208268000
2015-10-28,0.6967677474021912,217036000
2015-10-29,0.6727076172828674,327168000
2015-10-30,0.6894769668579102,301160000
2015-11-02,0.6974965333938599,190088000
2015-11-03,0.6926363706588745,376768000
2015-11-04,0.6812139749526978,442264000
2015-11-05,0.6734369993209839,478800000
2015-11-06,0.7667605876922607,1172272000
2015-11-09,0.7633581757545471,492568000
2015-11-10,0.7487762570381165,552260000
2015-11-11,0.7414854168891907,619896000
2015-11-12,0.7388119697570801,291080000
2015-11-13,0.7242303490638733,292940000
2015-11-16,0.7388119697570801,344280000
2015-11-17,0.7388119697570801,257048000
2015-11-18,0.7569864988327026,350216000
2015-11-19,0.7591821551322937,254072000
2015-11-20,0.7657687664031982,239744000
2015-11-23,0.7543032169342041,242552000
2015-11-24,0.7604020833969116,195428000
2015-11-25,0.7594260573387146,138300000
2015-11-27,0.7657687664031982,86996000
2015-11-30,0.7738192677497864,327244000
2015-12-01,0.7989466190338135,409496000
2015-12-02,0.7928475737571716,294240000
2015-12-03,0.7911399602890015,246656000
2015-12-04,0.8233419060707092,458756000
2015-12-07,0.8077288269996643,333588000
2015-12-08,0.8187068104743958,314488000
