date,close,volume,pe_ratio,eps,beta
2024-06-20 00:00:00-04:00,175.4501190185547,20160100,19.34375,8.96,1.014
2024-06-21 00:00:00-04:00,178.76405334472656,58582700,19.34375,8.96,1.014
2024-06-24 00:00:00-04:00,178.3560333251953,18298000,19.34375,8.96,1.014
2024-06-25 00:00:00-04:00,183.1428375244141,23235600,19.34375,8.96,1.014
2024-06-26 00:00:00-04:00,182.9935607910156,19839000,19.34375,8.96,1.014
2024-06-27 00:00:00-04:00,184.5162048339844,18848900,19.34375,8.96,1.014
2024-06-28 00:00:00-04:00,181.27191162109375,29156600,19.34375,8.96,1.014
2024-07-01 00:00:00-04:00,182.10784912109375,16006100,19.34375,8.96,1.014
2024-07-02 00:00:00-04:00,184.34701538085935,17372500,19.34375,8.96,1.014
2024-07-03 00:00:00-04:00,184.92420959472656,10242100,19.34375,8.96,1.014
2024-07-05 00:00:00-04:00,189.68118286132812,20967500,19.34375,8.96,1.014
2024-07-08 00:00:00-04:00,188.1187438964844,21035900,19.34375,8.96,1.014
2024-07-09 00:00:00-04:00,188.0689697265625,15121400,19.34375,8.96,1.014
2024-07-10 00:00:00-04:00,190.2583770751953,15952500,19.34375,8.96,1.014
2024-07-11 00:00:00-04:00,184.67543029785156,25625800,19.34375,8.96,1.014
2024-07-12 00:00:00-04:00,184.17784118652344,22898400,19.34375,8.96,1.014
2024-07-15 00:00:00-04:00,185.6307830810547,16474000,19.34375,8.96,1.014
2024-07-16 00:00:00-04:00,183.0333709716797,18290700,19.34375,8.96,1.014
2024-07-17 00:00:00-04:00,180.14735412597656,20734100,19.34375,8.96,1.014
2024-07-18 00:00:00-04:00,176.83340454101562,25315700,19.34375,8.96,1.014
2024-07-19 00:00:00-04:00,176.8035430908203,18881900,19.34375,8.96,1.014
2024-07-22 00:00:00-04:00,180.7942352294922,24100300,19.34375,8.96,1.014
2024-07-23 00:00:00-04:00,180.91363525390625,36352700,19.34375,8.96,1.014
2024-07-24 00:00:00-04:00,171.79779052734375,49585200,19.34375,8.96,1.014
