date,close,volume
2015-08-17,93.4175033569336,18313500
2015-08-18,94.65074157714844,22278800
2015-08-19,94.78997802734376,23251300
2015-08-20,90.06588745117188,44598200
2015-08-21,85.5904312133789,62778700
2015-08-24,81.64209747314453,83710700
2015-08-25,82.54713439941406,52021200
2015-08-26,86.71428680419922,45124300
2015-08-27,89.24043273925781,42431400
2015-08-28,90.51344299316406,33215900
2015-08-31,88.94205474853516,32850700
2015-09-01,86.75405883789062,36097400
2015-09-02,89.39955139160156,27190500
2015-09-03,87.66905212402344,27048200
2015-09-04,87.7784423828125,27328700
2015-09-08,89.04151916503906,27012500
2015-09-09,89.94654846191406,32551100
2015-09-10,91.4781494140625,26437400
2015-09-11,91.54776000976562,21185000
2015-09-14,91.80633544921876,20127900
2015-09-15,92.39313507080078,18859400
2015-09-16,92.94011688232422,16321200
2015-09-17,93.82526397705078,27841800
2015-09-18,93.88494110107422,62300000
2015-09-21,95.02867889404295,28790000
2015-09-22,92.45279693603516,36888900
2015-09-23,93.45728302001952,21701400
2015-09-24,93.89488983154295,29106000
2015-09-25,92.26383209228516,28961600
2015-09-28,88.72325897216797,41199900
2015-09-29,86.19711303710938,42281800
2015-09-30,89.40950012207031,36169100
2015-10-01,90.45376586914062,29283700
2015-10-02,91.5676498413086,37881700
2015-10-05,93.49706268310548,27292500
2015-10-06,92.29367065429688,22172800
2015-10-07,91.8958511352539,24129300
2015-10-08,91.96546936035156,27290500
2015-10-09,92.73126220703124,20012900
2015-10-12,93.7457046508789,18449600
2015-10-13,93.6064682006836,19480300
2015-10-14,93.55674743652344,19253400
2015-10-15,95.4364242553711,27557500
2015-10-16,97.0078125,25412900
2015-10-19,97.9327392578125,23729900
2015-10-20,96.47075653076172,30881800
2015-10-21,96.58015441894533,21917800
2015-10-22,99.12619018554688,26392100
2015-10-23,101.63243865966795,42809700
2015-10-26,103.20381927490234,25961200
2015-10-27,103.13420104980467,23795500
2015-10-28,103.63146209716795,24081500
2015-10-29,104.3077621459961,20316700
2015-10-30,101.41363525390624,33487100
2015-11-02,102.74633026123048,24003900
2015-11-03,102.02031707763672,21242300
2015-11-04,103.37289428710938,43469300
2015-11-05,108.16658782958984,63232900
2015-11-06,106.5156478881836,35084300
2015-11-09,105.90897369384766,26383500
2015-11-10,107.32123565673828,25031700
2015-11-11,108.41522979736328,25057100
2015-11-12,107.43062591552734,20924700
2015-11-13,103.38282012939452,30278400
2015-11-16,103.47234344482422,49309200
2015-11-17,104.556396484375,26807200
2015-11-18,107.18199157714844,23836500
2015-11-19,105.68023681640624,25520600
2015-11-20,106.73444366455078,22129600
2015-11-23,106.36646270751952,19897200
2015-11-24,105.16307067871094,23577300
2015-11-25,104.83486938476562,15150800
2015-11-27,104.87464904785156,5913100
2015-11-30,103.67125701904295,20383200
2015-12-01,106.5355453491211,22781900
2015-12-02,105.49127197265624,24429100
2015-12-03,103.81049346923828,23236500
2015-12-04,105.60067749023438,21224700
2015-12-07,105.03378295898438,15474900
2015-12-08,105.90897369384766,20401800
2015-12-09,104.02928924560548,23517300
2015-12-10,104.84481811523438,17454300
2015-12-11,101.56282043457033,26427700
2015-12-14,104.08895874023438,24648100
2015-12-15,103.97956848144533,21764300
2015-12-16,106.20733642578124,22680500
2015-12-17,105.64045715332033,21675700
2015-12-18,103.47234344482422,35994200
2015-12-21,104.19835662841795,16138800
2015-12-22,104.93431854248048,14597100
2015-12-23,104.05912017822266,19599700
2015-12-24,104.4469985961914,6501800
2015-12-28,105.3520278930664,13069700
2015-12-29,106.67477416992188,17179900
2015-12-30,105.64045715332033,13115000
2015-12-31,104.08895874023438,18391100
2016-01-04,101.66226959228516,37912400
2016-01-05,102.16950225830078,23258200
2016-01-06,102.40819549560548,25096200
2016-01-07,97.3857421875,45172900
2016-01-08,96.79895782470705,35402300
2016-01-11,96.97797393798828,29932400
2016-01-12,98.82782745361328,28395400
2016-01-13,94.91926574707033,33410600
2016-01-14,97.83329010009766,48658600
2016-01-15,94.45183563232422,46132800
2016-01-19,94.74024963378906,30998300
2016-01-20,93.83521270751952,59051400
2016-01-21,93.64624786376952,30518900
2016-01-22,97.4056167602539,30495400
2016-01-25,96.48069763183594,32482000
2016-01-26,96.80889892578124,26877100
2016-01-27,93.93466186523438,58699400
2016-01-28,108.51468658447266,107475300
2016-01-29,111.5977554321289,62739500
2016-02-01,114.46204376220705,46132700
2016-02-02,113.98467254638672,59778600
2016-02-03,112.07515716552734,56919300
2016-02-04,109.88715362548828,38890200
2016-02-05,103.50216674804688,76894700
2016-02-08,99.20574951171876,71229700
2016-02-09,98.99690246582033,62709000
2016-02-10,100.4489288330078,45179400
2016-02-11,101.3539581298828,43670600
2016-02-12,101.45342254638672,36176800
2016-02-16,101.05560302734376,45687200
2016-02-17,104.62600708007812,44073400
2016-02-18,102.90545654296876,29593500
2016-02-19,103.99945068359376,32404500
2016-02-22,106.5753173828125,35709700
2016-02-23,104.88459777832033,25319300
