revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
62.991256933345866,6.639372003384413,11.38826736861897,1.2673686189715145,8.759988718623672,31.378678198740246,29.201842624800225,31.378678198740246,12.704427940208705,2279622375000,2355820375000,32.19430992736078,3.402228493010844,18.769316971693208,169.0989077219791,6.811950415699198,6.811950415699198,3.5159504013205223,18.654791740903512,19.44757072570726,174.751159038647,0.03106138948951772,0.005913698754601845,0.4012852969814995,0.1963425539088497,0.6033812408441224,1.0240689917130767,63.59766277128548,1.7152627331039463,0,0,0,0.016669203836200335,0.10269566800688916,0.033943152000234546,0.8887127797452471,0.1606714843038753,1.8383251938116867,0.030671394756715292,68.46554713546301,0.14102629369402317,0.10716448032290615,-18.02587665695215,4499000000,310620000000,-156975000000,407395000000,55815500000,93763000000,38344500000,31.27654700181184,98.6550239116027,40.978698185798244,11.670086214403902,3.699760899425141,8.907066748315982,0.2384375609299075,10.120898749647457,0,0.058754906720021996
