revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
98.05292666464415,24.100693538031706,21.331649463442854,19.991836993868926,19.732603342810982,58.681217089868326,-16.785772240134897,58.681217089868326,35.79200208837495,487759807620,494035608620,47.62808996299722,11.698790366281221,53.81065360028364,57.37845072475379,19.561114389329642,19.561114389329642,11.849313798373226,17.466154380271796,54.46648178282626,58.116715200037085,0.020996013083390722,0.017428145712700245,0.5792427261748695,0.2721901592446988,0.221874915923675,1.3411604463487445,16.063691090897933,0.8851052120048244,0,0,0,0.04158238530265247,0.07576955686017064,0.6043238616349813,0.06280866708737337,0.01366417622756219,0.035973499850758435,0.0067233053422666245,178.3838716482983,0.24441898527831518,0.48775574992610754,-43.67796399904989,3050771000,-7137495000,-16154659000,36883731000,1513922500,623603500,0,13.830763053039151,10.75364274403831,0,26.390445603056982,33.94198679348462,0,0.4250280278430213,1.339812469573929,0,0.02963181011269401
