revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
28.768228358672044,1.8938876822835866,4.89140552280484,1.7331678560347503,11.412348743406763,24.223394353087187,24.100527458889232,23.988209742475956,2.3000310269934845,995760924000,987393924000,163.00861074705114,10.739440509059534,63.11478338090708,178.26010096670248,12.869655689784514,12.869655689784514,10.649201078515963,84.88599759284732,62.632028163653665,176.7622491944146,0.006134645252279044,0.005609780284971295,0.09338541531934708,0.05615748986909549,-0.7193088033012379,2.0372234070914423,29.129533678756477,2.5785083415112857,0,0,0,0.04044434857635893,0.05730155306298533,0.0030801060925431875,0.6456707897240723,0.10978213977566868,1.778301886792453,0.024201898188093183,31.97181471866248,0.044523561411370656,0.047623877476184164,-1.101303133726342,31125000000,77676000000,10638000000,85746000000,3810000000,13341500000,14138000000,15.10860655737705,63.026936599009325,69.50518212591325,24.15841584158416,5.791174689676052,5.251407000686342,0.08281916210724838,3.15823766677009,0,0.007250736422752014
