revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
71.01032565528197,28.398332009531373,40.627084988085784,19.91143764892772,18.693804606830817,77.4702144559174,69.26767275615568,77.4702144559174,19.959888800635426,1917757763254,1955312763254,26.883973317297613,10.725474616082414,18.79189708599302,38.250349307976144,9.854884297944327,9.854884297944327,10.935509067213262,20.961083619244665,19.113703587073186,38.99939691752598,0.03719688262584991,0.0261435521006203,0.25406264417901264,0.16814591645631463,0.40259211217477997,1.9732743600053613,112.60371959942775,1.430615184527389,0.0026851439499122414,0.2685143949912241,0.07256632217824828,0.04233686047292007,0.27096149974273503,0.07007436962245203,0.5098974574531521,0.2917272544238384,3.118058461354534,0.09783338180353907,222.48721220959337,0.27022171999140115,0.26088875916669707,-15.958002382843526,36308000000,174416000000,-26061000000,219663000000,15537500000,9391500000,0,33.80665421355227,116.14818601480931,0,10.796691021073606,3.1425372407749976,0,0.3932926787347116,20.71564733915806,2.05,0.025842679899211005
