date,close,volume,pe_ratio,eps,beta
2024-08-16 00:00:00-04:00,225.25819396972656,44340200,30.572319,6.43,1.211
2024-08-19 00:00:00-04:00,225.09873962402344,40687800,30.572319,6.43,1.211
2024-08-20 00:00:00-04:00,225.71658325195312,30299000,30.572319,6.43,1.211
2024-08-21 00:00:00-04:00,225.60696411132812,34765500,30.572319,6.43,1.211
2024-08-22 00:00:00-04:00,223.74349975585938,43695300,30.572319,6.43,1.211
2024-08-23 00:00:00-04:00,226.04542541503906,38677300,30.572319,6.43,1.211
2024-08-26 00:00:00-04:00,226.38421630859375,30602200,30.572319,6.43,1.211
2024-08-27 00:00:00-04:00,227.23126220703125,35934600,30.572319,6.43,1.211
2024-08-28 00:00:00-04:00,225.69664001464844,38052200,30.572319,6.43,1.211
2024-08-29 00:00:00-04:00,228.98509216308594,51906300,30.572319,6.43,1.211
2024-08-30 00:00:00-04:00,228.19786071777344,52990800,30.572319,6.43,1.211
2024-09-03 00:00:00-04:00,221.98968505859375,50190600,30.572319,6.43,1.211
2024-09-04 00:00:00-04:00,220.07640075683594,43840200,30.572319,6.43,1.211
2024-09-05 00:00:00-04:00,221.60104370117188,36615400,30.572319,6.43,1.211
2024-09-06 00:00:00-04:00,220.0465087890625,48423000,30.572319,6.43,1.211
2024-09-09 00:00:00-04:00,220.13619995117188,67180000,30.572319,6.43,1.211
2024-09-10 00:00:00-04:00,219.3389892578125,51591000,30.572319,6.43,1.211
2024-09-11 00:00:00-04:00,221.88006591796875,44587100,30.572319,6.43,1.211
2024-09-12 00:00:00-04:00,221.98968505859375,37498200,30.572319,6.43,1.211
2024-09-13 00:00:00-04:00,221.72061157226562,36766600,30.572319,6.43,1.211
2024-09-16 00:00:00-04:00,215.56227111816406,59357400,30.572319,6.43,1.211
2024-09-17 00:00:00-04:00,216.03060913085938,45519300,30.572319,6.43,1.211
2024-09-18 00:00:00-04:00,219.91696166992188,59894900,30.572319,6.43,1.211
2024-09-19 00:00:00-04:00,228.0683135986328,66781300,30.572319,6.43,1.211
2024-09-20 00:00:00-04:00,227.40065002441406,318679900,30.572319,6.43,1.211
2024-09-23 00:00:00-04:00,225.6767120361328,54146000,30.572319,6.43,1.211
2024-09-24 00:00:00-04:00,226.5735626220703,43556100,30.572319,6.43,1.211
2024-09-25 00:00:00-04:00,225.5770721435547,42308700,30.572319,6.43,1.211
2024-09-26 00:00:00-04:00,226.72303771972656,36636700,30.572319,6.43,1.211
2024-09-27 00:00:00-04:00,226.99208068847656,34026000,30.572319,6.43,1.211
2024-09-30 00:00:00-04:00,232.183837890625,54541900,30.572319,6.43,1.211
2024-10-01 00:00:00-04:00,225.41761779785156,63285000,30.572319,6.43,1.211
2024-10-02 00:00:00-04:00,225.98562622070312,32880600,30.572319,6.43,1.211
2024-10-03 00:00:00-04:00,224.8795166015625,34044200,30.572319,6.43,1.211
2024-10-04 00:00:00-04:00,226.0055694580078,37245100,30.572319,6.43,1.211
2024-10-07 00:00:00-04:00,220.91348266601562,39505400,30.572319,6.43,1.211
2024-10-08 00:00:00-04:00,224.9791717529297,31855700,30.572319,6.43,1.211
2024-10-09 00:00:00-04:00,228.7359619140625,33591100,30.572319,6.43,1.211
2024-10-10 00:00:00-04:00,228.23770141601562,28183500,30.572319,6.43,1.211
2024-10-11 00:00:00-04:00,226.75294494628906,31759200,30.572319,6.43,1.211
2024-10-14 00:00:00-04:00,230.48980712890625,39882100,30.572319,6.43,1.211
2024-10-15 00:00:00-04:00,233.03086853027344,64751400,30.572319,6.43,1.211
2024-10-16 00:00:00-04:00,230.96810913085938,34082200,30.572319,6.43,1.211
2024-10-17 00:00:00-04:00,231.33682250976562,32993800,30.572319,6.43,1.211
2024-10-18 00:00:00-04:00,234.17684936523438,46431500,30.572319,6.43,1.211
2024-10-21 00:00:00-04:00,235.6516571044922,36254500,30.572319,6.43,1.211
2024-10-22 00:00:00-04:00,235.03382873535156,38846600,30.572319,6.43,1.211
2024-10-23 00:00:00-04:00,229.95169067382812,52287000,30.572319,6.43,1.211
2024-10-24 00:00:00-04:00,229.76235961914062,31109500,30.572319,6.43,1.211
2024-10-25 00:00:00-04:00,230.5994110107422,38802300,30.572319,6.43,1.211
2024-10-28 00:00:00-04:00,232.5824432373047,36087100,30.572319,6.43,1.211
2024-10-29 00:00:00-04:00,232.85150146484375,35417200,30.572319,6.43,1.211
2024-10-30 00:00:00-04:00,229.29400634765625,47070900,30.572319,6.43,1.211
2024-10-31 00:00:00-04:00,225.11868286132812,64370100,30.572319,6.43,1.211
2024-11-01 00:00:00-04:00,222.1291961669922,65276700,30.572319,6.43,1.211
2024-11-04 00:00:00-05:00,221.23233032226562,44944500,30.572319,6.43,1.211
2024-11-05 00:00:00-05:00,222.66729736328125,28111300,30.572319,6.43,1.211
2024-11-06 00:00:00-05:00,221.93984985351562,54561100,30.572319,6.43,1.211
2024-11-07 00:00:00-05:00,226.6831817626953,42137700,30.572319,6.43,1.211
2024-11-08 00:00:00-05:00,226.41383361816406,38328800,30.572319,6.43,1.211
2024-11-11 00:00:00-05:00,223.69039916992188,42005600,30.572319,6.43,1.211
2024-11-12 00:00:00-05:00,223.69039916992188,40398300,30.572319,6.43,1.211
2024-11-13 00:00:00-05:00,224.57826232910156,48566200,30.572319,6.43,1.211
2024-11-14 00:00:00-05:00,227.67080688476562,44923900,30.572319,6.43,1.211
2024-11-15 00:00:00-05:00,224.4585418701172,47923700,30.572319,6.43,1.211
2024-11-18 00:00:00-05:00,227.47128295898438,44686000,30.572319,6.43,1.211
2024-11-19 00:00:00-05:00,227.73065185546875,36211800,30.572319,6.43,1.211
2024-11-20 00:00:00-05:00,228.44891357421875,35169600,30.572319,6.43,1.211
2024-11-21 00:00:00-05:00,227.97007751464844,42108300,30.572319,6.43,1.211
2024-11-22 00:00:00-05:00,229.3168182373047,38168300,30.572319,6.43,1.211
2024-11-25 00:00:00-05:00,232.30960083007812,90152800,30.572319,6.43,1.211
2024-11-26 00:00:00-05:00,234.49432373046875,45986200,30.572319,6.43,1.211
2024-11-27 00:00:00-05:00,234.36465454101562,33498400,30.572319,6.43,1.211
2024-11-29 00:00:00-05:00,236.75888061523438,28481400,30.572319,6.43,1.211
2024-12-02 00:00:00-05:00,239.013427734375,48137100,30.572319,6.43,1.211
2024-12-03 00:00:00-05:00,242.06607055664062,38861000,30.572319,6.43,1.211
2024-12-04 00:00:00-05:00,242.42520141601562,44383900,30.572319,6.43,1.211
2024-12-05 00:00:00-05:00,242.4551239013672,40033900,30.572319,6.43,1.211
2024-12-06 00:00:00-05:00,242.25559997558594,36870600,30.572319,6.43,1.211
2024-12-09 00:00:00-05:00,246.1562042236328,44649200,30.572319,6.43,1.211
2024-12-10 00:00:00-05:00,247.1737518310547,36914800,30.572319,6.43,1.211
2024-12-11 00:00:00-05:00,245.89682006835938,45205800,30.572319,6.43,1.211
2024-12-12 00:00:00-05:00,247.36329650878906,32777500,30.572319,6.43,1.211
2024-12-13 00:00:00-05:00,247.5328826904297,33155300,30.572319,6.43,1.211
2024-12-16 00:00:00-05:00,250.4358673095703,51694800,30.572319,6.43,1.211
2024-12-17 00:00:00-05:00,252.8699951171875,51356400,30.572319,6.43,1.211
2024-12-18 00:00:00-05:00,247.4530792236328,56774100,30.572319,6.43,1.211
2024-12-19 00:00:00-05:00,249.1888885498047,60882300,30.572319,6.43,1.211
2024-12-20 00:00:00-05:00,253.87759399414062,147495300,30.572319,6.43,1.211
2024-12-23 00:00:00-05:00,254.6557159423828,40858800,30.572319,6.43,1.211
2024-12-24 00:00:00-05:00,257.57867431640625,23234700,30.572319,6.43,1.211
2024-12-26 00:00:00-05:00,258.39666748046875,27237100,30.572319,6.43,1.211
2024-12-27 00:00:00-05:00,254.9749298095703,42355300,30.572319,6.43,1.211
2024-12-30 00:00:00-05:00,251.5930938720703,35557500,30.572319,6.43,1.211
2024-12-31 00:00:00-05:00,249.8173828125,39480700,30.572319,6.43,1.211
2025-01-02 00:00:00-05:00,243.26319885253906,55740700,30.572319,6.43,1.211
2025-01-03 00:00:00-05:00,242.7743682861328,40244100,30.572319,6.43,1.211
2025-01-06 00:00:00-05:00,244.41041564941406,45045600,30.572319,6.43,1.211
2025-01-07 00:00:00-05:00,241.62713623046875,40856000,30.572319,6.43,1.211
2025-01-08 00:00:00-05:00,242.11593627929688,37628900,30.572319,6.43,1.211
2025-01-10 00:00:00-05:00,236.280029296875,61710900,30.572319,6.43,1.211
2025-01-13 00:00:00-05:00,233.83592224121094,49630700,30.572319,6.43,1.211
2025-01-14 00:00:00-05:00,232.71861267089844,39435300,30.572319,6.43,1.211
2025-01-15 00:00:00-05:00,237.2975616455078,39832000,30.572319,6.43,1.211
2025-01-16 00:00:00-05:00,227.710693359375,71759100,30.572319,6.43,1.211
2025-01-17 00:00:00-05:00,229.4265594482422,68488300,30.572319,6.43,1.211
2025-01-21 00:00:00-05:00,222.10421752929688,98070400,30.572319,6.43,1.211
2025-01-22 00:00:00-05:00,223.29135131835938,64126500,30.572319,6.43,1.211
2025-01-23 00:00:00-05:00,223.1217803955078,60234800,30.572319,6.43,1.211
2025-01-24 00:00:00-05:00,222.24388122558594,54697900,30.572319,6.43,1.211
2025-01-27 00:00:00-05:00,229.3068389892578,94863400,30.572319,6.43,1.211
2025-01-28 00:00:00-05:00,237.68663024902344,75707600,30.572319,6.43,1.211
2025-01-29 00:00:00-05:00,238.78399658203125,45486100,30.572319,6.43,1.211
2025-01-30 00:00:00-05:00,237.0182342529297,55658300,30.572319,6.43,1.211
2025-01-31 00:00:00-05:00,235.4320831298828,101075100,30.572319,6.43,1.211
2025-02-03 00:00:00-05:00,227.4613037109375,73063300,30.572319,6.43,1.211
2025-02-04 00:00:00-05:00,232.23977661132812,45067300,30.572319,6.43,1.211
2025-02-05 00:00:00-05:00,231.9105682373047,39620300,30.572319,6.43,1.211
2025-02-06 00:00:00-05:00,232.6587677001953,29925300,30.572319,6.43,1.211
2025-02-07 00:00:00-05:00,227.08221435546875,39707200,30.572319,6.43,1.211
2025-02-10 00:00:00-05:00,227.3518524169922,33115600,30.572319,6.43,1.211
2025-02-11 00:00:00-05:00,232.3153533935547,53718400,30.572319,6.43,1.211
2025-02-12 00:00:00-05:00,236.55978393554688,45243300,30.572319,6.43,1.211
2025-02-13 00:00:00-05:00,241.21368408203125,53614100,30.572319,6.43,1.211
2025-02-14 00:00:00-05:00,244.2796630859375,40896200,30.572319,6.43,1.211
2025-02-18 00:00:00-05:00,244.14984130859375,48822500,30.572319,6.43,1.211
2025-02-19 00:00:00-05:00,244.54930114746094,32204200,30.572319,6.43,1.211
2025-02-20 00:00:00-05:00,245.508056640625,32316900,30.572319,6.43,1.211
2025-02-21 00:00:00-05:00,245.22842407226562,53197400,30.572319,6.43,1.211
2025-02-24 00:00:00-05:00,246.77639770507812,51326400,30.572319,6.43,1.211
2025-02-25 00:00:00-05:00,246.71646118164062,48013300,30.572319,6.43,1.211
2025-02-26 00:00:00-05:00,240.0452117919922,44433600,30.572319,6.43,1.211
2025-02-27 00:00:00-05:00,236.98922729492188,41153600,30.572319,6.43,1.211
2025-02-28 00:00:00-05:00,241.5232696533203,56833400,30.572319,6.43,1.211
2025-03-03 00:00:00-05:00,237.71826171875,47184000,30.572319,6.43,1.211
2025-03-04 00:00:00-05:00,235.6210174560547,53798100,30.572319,6.43,1.211
2025-03-05 00:00:00-05:00,235.4312744140625,47227600,30.572319,6.43,1.211
2025-03-06 00:00:00-05:00,235.0218048095703,45170400,30.572319,6.43,1.211
2025-03-07 00:00:00-05:00,238.7569122314453,46273600,30.572319,6.43,1.211
2025-03-10 00:00:00-04:00,227.1820831298828,72071200,30.572319,6.43,1.211
2025-03-11 00:00:00-04:00,220.55078125,76137400,30.572319,6.43,1.211
2025-03-12 00:00:00-04:00,216.69583129882812,62547500,30.572319,6.43,1.211
2025-03-13 00:00:00-04:00,209.4053955078125,61368300,30.572319,6.43,1.211
2025-03-14 00:00:00-04:00,213.21041870117188,60107600,30.572319,6.43,1.211
2025-03-17 00:00:00-04:00,213.71974182128906,48073400,30.572319,6.43,1.211
2025-03-18 00:00:00-04:00,212.4114532470703,42432400,30.572319,6.43,1.211
2025-03-19 00:00:00-04:00,214.95811462402344,54385400,30.572319,6.43,1.211
2025-03-20 00:00:00-04:00,213.81961059570312,48862900,30.572319,6.43,1.211
2025-03-21 00:00:00-04:00,217.98414611816406,94127800,30.572319,6.43,1.211
2025-03-24 00:00:00-04:00,220.44091796875,44299500,30.572319,6.43,1.211
2025-03-25 00:00:00-04:00,223.45697021484375,34493600,30.572319,6.43,1.211
2025-03-26 00:00:00-04:00,221.2398681640625,34466100,30.572319,6.43,1.211
2025-03-27 00:00:00-04:00,223.5568389892578,37094800,30.572319,6.43,1.211
2025-03-28 00:00:00-04:00,217.6146240234375,39818600,30.572319,6.43,1.211
2025-03-31 00:00:00-04:00,221.83909606933594,65299300,30.572319,6.43,1.211
2025-04-01 00:00:00-04:00,222.897705078125,36412700,30.572319,6.43,1.211
2025-04-02 00:00:00-04:00,223.59678649902344,35905900,30.572319,6.43,1.211
2025-04-03 00:00:00-04:00,202.9239044189453,103419000,30.572319,6.43,1.211
2025-04-04 00:00:00-04:00,188.13330078125,125910900,30.572319,6.43,1.211
2025-04-07 00:00:00-04:00,181.2223663330078,160466300,30.572319,6.43,1.211
2025-04-08 00:00:00-04:00,172.19419860839844,120859500,30.572319,6.43,1.211
2025-04-09 00:00:00-04:00,198.58958435058594,184395900,30.572319,6.43,1.211
2025-04-10 00:00:00-04:00,190.17062377929688,121880000,30.572319,6.43,1.211
2025-04-11 00:00:00-04:00,197.89048767089844,87435900,30.572319,6.43,1.211
2025-04-14 00:00:00-04:00,202.25477600097656,101352900,30.572319,6.43,1.211
2025-04-15 00:00:00-04:00,201.87527465820312,51343900,30.572319,6.43,1.211
2025-04-16 00:00:00-04:00,194.0155792236328,59732400,30.572319,6.43,1.211
2025-04-17 00:00:00-04:00,196.72203063964844,51334300,30.572319,6.43,1.211
2025-04-21 00:00:00-04:00,192.9070281982422,46742500,30.572319,6.43,1.211
2025-04-22 00:00:00-04:00,199.47842407226562,52976400,30.572319,6.43,1.211
2025-04-23 00:00:00-04:00,204.33206176757812,52929200,30.572319,6.43,1.211
2025-04-24 00:00:00-04:00,208.09710693359375,47311000,30.572319,6.43,1.211
2025-04-25 00:00:00-04:00,209.00592041015625,38222300,30.572319,6.43,1.211
2025-04-28 00:00:00-04:00,209.8647918701172,38743100,30.572319,6.43,1.211
2025-04-29 00:00:00-04:00,210.9333953857422,36827600,30.572319,6.43,1.211
2025-04-30 00:00:00-04:00,212.22171020507812,52286500,30.572319,6.43,1.211
2025-05-01 00:00:00-04:00,213.04063415527344,57365700,30.572319,6.43,1.211
2025-05-02 00:00:00-04:00,205.08106994628906,101010600,30.572319,6.43,1.211
2025-05-05 00:00:00-04:00,198.62953186035156,69018500,30.572319,6.43,1.211
2025-05-06 00:00:00-04:00,198.25001525878906,51216500,30.572319,6.43,1.211
2025-05-07 00:00:00-04:00,195.99298095703125,68536700,30.572319,6.43,1.211
2025-05-08 00:00:00-04:00,197.2313690185547,50478900,30.572319,6.43,1.211
2025-05-09 00:00:00-04:00,198.27000427246094,36453900,30.572319,6.43,1.211
2025-05-12 00:00:00-04:00,210.7899932861328,63775800,30.572319,6.43,1.211
2025-05-13 00:00:00-04:00,212.92999267578125,51909300,30.572319,6.43,1.211
2025-05-14 00:00:00-04:00,212.3300018310547,49325800,30.572319,6.43,1.211
2025-05-15 00:00:00-04:00,211.4499969482422,45029500,30.572319,6.43,1.211
2025-05-16 00:00:00-04:00,211.25999450683594,54737900,30.572319,6.43,1.211
2025-05-19 00:00:00-04:00,208.77999877929688,46140500,30.572319,6.43,1.211
2025-05-20 00:00:00-04:00,206.86000061035156,42496600,30.572319,6.43,1.211
2025-05-21 00:00:00-04:00,202.08999633789062,59211800,30.572319,6.43,1.211
2025-05-22 00:00:00-04:00,201.36000061035156,46742400,30.572319,6.43,1.211
2025-05-23 00:00:00-04:00,195.27000427246094,78432900,30.572319,6.43,1.211
2025-05-27 00:00:00-04:00,200.2100067138672,56288500,30.572319,6.43,1.211
2025-05-28 00:00:00-04:00,200.4199981689453,45339700,30.572319,6.43,1.211
2025-05-29 00:00:00-04:00,199.9499969482422,51396800,30.572319,6.43,1.211
2025-05-30 00:00:00-04:00,200.85000610351562,70819900,30.572319,6.43,1.211
2025-06-02 00:00:00-04:00,201.6999969482422,35423300,30.572319,6.43,1.211
2025-06-03 00:00:00-04:00,203.27000427246094,46381600,30.572319,6.43,1.211
2025-06-04 00:00:00-04:00,202.82000732421875,43604000,30.572319,6.43,1.211
2025-06-05 00:00:00-04:00,200.6300048828125,55126100,30.572319,6.43,1.211
2025-06-06 00:00:00-04:00,203.9199981689453,46607700,30.572319,6.43,1.211
2025-06-09 00:00:00-04:00,201.4499969482422,72862600,30.572319,6.43,1.211
2025-06-10 00:00:00-04:00,202.6699981689453,54672600,30.572319,6.43,1.211
2025-06-11 00:00:00-04:00,198.77999877929688,60989900,30.572319,6.43,1.211
2025-06-12 00:00:00-04:00,199.1999969482422,43904600,30.572319,6.43,1.211
2025-06-13 00:00:00-04:00,196.4499969482422,51447300,30.572319,6.43,1.211
2025-06-16 00:00:00-04:00,198.4199981689453,43020700,30.572319,6.43,1.211
2025-06-17 00:00:00-04:00,195.63999938964844,38856200,30.572319,6.43,1.211
2025-06-18 00:00:00-04:00,196.5800018310547,45394700,30.572319,6.43,1.211
