date,close,volume
2015-08-17,34.49860382080078,24680000
2015-08-18,34.231204986572266,27710000
2015-08-19,34.49512481689453,50194000
2015-08-20,33.771461486816406,57798000
2015-08-21,32.00952911376953,91880000
2015-08-24,30.721254348754883,129788000
2015-08-25,30.440937042236328,71430000
2015-08-26,32.79034423828125,87740000
2015-08-27,33.198890686035156,58974000
2015-08-28,32.787864685058594,38836000
2015-08-31,32.197898864746094,38936000
2015-09-01,31.290340423583984,51458000
2015-09-02,32.053260803222656,37630000
2015-09-03,31.662609100341797,34572000
2015-09-04,31.26051902770996,40478000
2015-09-08,32.0020751953125,39092000
2015-09-09,31.978715896606445,40978000
2015-09-10,32.359928131103516,27850000
2015-09-11,32.56966781616211,34892000
2015-09-14,32.429012298583984,29942000
2015-09-15,33.055259704589844,35546000
2015-09-16,33.0776252746582,26252000
2015-09-17,33.3832893371582,47752000
2015-09-18,32.848995208740234,72544000
2015-09-21,33.15018844604492,39094000
2015-09-22,32.46529006958008,54362000
2015-09-23,32.46977233886719,29160000
2015-09-24,32.55028533935547,38692000
2015-09-25,31.816680908203125,48480000
2015-09-28,31.026424407958984,47646000
2015-09-29,30.944913864135742,42130000
2015-09-30,31.72821617126465,52954000
2015-10-01,31.908634185791016,42506000
2015-10-02,32.65365982055664,48788000
2015-10-05,33.3837890625,37960000
2015-10-06,33.381797790527344,42774000
2015-10-07,33.300289154052734,44354000
2015-10-08,33.151180267333984,39308000
2015-10-09,33.361915588378906,32124000
2015-10-12,33.61986541748047,26684000
2015-10-13,33.954864501953125,42446000
2015-10-14,33.817684173583984,31292000
2015-10-15,34.44442367553711,47156000
2015-10-16,34.55873489379883,36316000
2015-10-19,34.788856506347656,30172000
2015-10-20,33.797306060791016,52434000
2015-10-21,33.38975143432617,31952000
2015-10-22,33.853965759277344,88632000
2015-10-23,35.75208282470703,126726000
2015-10-26,36.33806610107422,48776000
2015-10-27,36.42256164550781,38778000
2015-10-28,36.6263427734375,39604000
2015-10-29,37.02047348022461,36520000
2015-10-30,36.64970016479492,39984000
2015-11-02,37.16411590576172,39914000
2015-11-03,37.217796325683594,36306000
2015-11-04,37.54035949707031,41840000
2015-11-05,37.806758880615234,45486000
2015-11-06,37.85298538208008,33544000
2015-11-09,37.513519287109375,35538000
2015-11-10,37.686973571777344,29798000
2015-11-11,38.03439712524414,41866000
2015-11-12,37.60099411010742,35452000
2015-11-13,36.782901763916016,48188000
2015-11-16,37.29731369018555,50704000
2015-11-17,37.07664108276367,38864000
2015-11-18,37.773956298828125,36266000
2015-11-19,37.770477294921875,28078000
2015-11-20,38.61838912963867,55478000
2015-11-23,38.60348129272461,34648000
2015-11-24,38.2520866394043,47880000
2015-11-25,38.23370361328125,23612000
2015-11-27,38.36839294433594,14434000
2015-11-30,37.91511535644531,33586000
2015-12-01,38.955867767333984,40398000
2015-12-02,38.66064453125,46876000
2015-12-03,38.18101501464844,41950000
2015-12-04,38.728233337402344,49800000
2015-12-07,38.41909408569336,36626000
2015-12-08,38.52595138549805,31082000
2015-12-09,37.90019989013672,46550000
2015-12-10,37.775447845458984,32458000
2015-12-11,37.29731369018555,43184000
2015-12-14,37.89970016479492,53864000
2015-12-15,37.777931213378906,49386000
2015-12-16,38.59801483154297,53120000
2015-12-17,38.26203155517578,36510000
2015-12-18,37.61690139770508,67794000
2015-12-21,37.81321716308594,34848000
2015-12-22,38.12783432006836,36338000
2015-12-23,38.1964225769043,30594000
2015-12-24,38.063720703125,10412000
2015-12-28,38.87882614135742,31156000
2015-12-29,39.46133804321289,38430000
2015-12-30,39.2794303894043,28566000
2015-12-31,38.66859436035156,32752000
2016-01-04,37.745628356933594,67382000
2016-01-05,37.84950256347656,45216000
2016-01-06,37.74015808105469,48206000
2016-01-07,36.829124450683594,63132000
2016-01-08,36.327632904052734,47506000
2016-01-11,36.43498992919922,50896000
2016-01-12,37.044830322265625,46816000
2016-01-13,35.76401138305664,51728000
2016-01-14,36.35149002075195,55558000
2016-01-15,35.312721252441406,76676000
2016-01-19,35.739654541015625,48724000
2016-01-20,35.71381378173828,82440000
2016-01-21,36.11689758300781,51938000
2016-01-22,37.05079650878906,47146000
2016-01-25,36.46232223510742,45340000
2016-01-26,36.47077178955078,30940000
2016-01-27,35.665103912353516,42428000
2016-01-28,37.19194793701172,62104000
2016-01-29,37.84056091308594,75808000
2016-02-01,38.30875015258789,111522000
2016-02-02,38.81272506713867,135846000
2016-02-03,37.245628356933594,131114000
2016-02-04,36.28389358520508,104922000
2016-02-05,34.97822189331055,109556000
2016-02-08,34.998104095458984,89410000
2016-02-09,34.842037200927734,84300000
2016-02-10,35.131797790527344,60314000
2016-02-11,35.10744857788086,65004000
2016-02-12,35.133792877197266,46538000
2016-02-16,35.668087005615234,43444000
2016-02-17,36.380313873291016,49154000
2016-02-18,35.66162109375,47276000
2016-02-19,35.890254974365234,34918000
2016-02-22,36.23518371582031,37516000
2016-02-23,35.65068817138672,41332000
2016-02-24,35.830116271972656,37092000
2016-02-25,36.23866653442383,36146000
2016-02-26,36.02693176269531,42474000
2016-02-29,35.64720916748047,45068000
2016-03-01,36.88727569580078,60112000
2016-03-02,36.75357437133789,36292000
2016-03-03,36.361427307128906,40534000
2016-03-04,36.293338775634766,48516000
2016-03-07,35.427528381347656,61690000
2016-03-08,35.46381378173828,52530000
2016-03-09,36.05426788330078,39544000
2016-03-10,36.390254974365234,44616000
2016-03-11,37.02146911621094,35380000
2016-03-14,37.288368225097656,32824000
2016-03-15,37.304771423339844,29832000
2016-03-16,37.64224624633789,29306000
2016-03-17,37.697914123535156,44564000
2016-03-18,37.545326232910156,56222000
2016-03-21,37.88081741333008,28774000
2016-03-22,37.775943756103516,22096000
2016-03-23,37.652183532714844,24678000
2016-03-24,37.516998291015625,31116000
2016-03-28,37.4394645690918,21676000
2016-03-29,38.066200256347656,40062000
2016-03-30,38.1879768371582,40396000
2016-03-31,37.91759490966797,32554000
2016-04-01,38.25407791137695,31674000
2016-04-04,38.02793502807617,26924000
2016-04-05,37.702388763427734,24478000
2016-04-06,38.17455291748047,25312000
2016-04-07,37.77942657470703,25498000
2016-04-08,37.74711227416992,23434000
2016-04-11,37.65119171142578,31774000
2016-04-12,37.98817443847656,27388000
2016-04-13,38.365413665771484,35426000
2016-04-14,38.53837585449219,26992000
2016-04-15,38.76749801635742,31712000
2016-04-18,39.14920425415039,33540000
2016-04-19,38.58111572265625,43952000
2016-04-20,38.515010833740234,34262000
2016-04-21,38.76749801635742,77628000
2016-04-22,36.668582916259766,140798000
2016-04-25,36.88926315307617,49442000
2016-04-26,36.05228042602539,55864000
2016-04-27,35.857948303222656,66262000
2016-04-28,35.04283142089844,62590000
2016-04-29,35.18299865722656,58278000
2016-05-02,35.50755310058594,33476000
2016-05-03,35.21083068847656,38620000
2016-05-04,35.3564567565918,34172000
2016-05-05,35.522457122802734,29668000
2016-05-06,36.0428352355957,39952000
2016-05-09,36.239166259765625,38074000
2016-05-10,36.74860763549805,32634000
2016-05-11,36.30973815917969,29834000
2016-05-12,36.18647766113281,27094000
2016-05-13,36.02544403076172,25244000
2016-05-16,36.29730987548828,22538000
2016-05-17,35.794822692871094,33404000
2016-05-18,35.87385177612305,32536000
2016-05-19,35.552276611328125,30598000
2016-05-20,35.8703727722168,34798000
2016-05-23,35.64870071411133,24816000
2016-05-24,36.43299865722656,37884000
2016-05-25,36.68498229980469,32216000
2016-05-26,36.6268424987793,27202000
2016-05-27,37.15715408325195,34802000
2016-05-31,37.21928405761719,42484000
2016-06-01,37.19989776611328,20788000
2016-06-02,36.99164962768555,33916000
2016-06-03,36.57365798950195,24608000
2016-06-06,36.28538513183594,29992000
2016-06-07,36.336578369140625,24314000
2016-06-08,36.925048828125,32314000
2016-06-09,36.90467071533203,19180000
2016-06-10,36.44095230102539,29050000
2016-06-13,36.37583923339844,23354000
2016-06-14,36.443931579589844,26584000
2016-06-15,36.39125442504883,23234000
2016-06-16,35.996620178222656,45002000
2016-06-17,35.00257873535156,82262000
2016-06-20,35.09601974487305,45654000
2016-06-21,35.232696533203125,30318000
2016-06-22,35.31172561645508,29058000
2016-06-23,35.53041076660156,42500000
2016-06-24,34.05575180053711,95436000
2016-06-27,33.853965759277344,58146000
2016-06-28,34.35694885253906,38246000
2016-06-29,34.55228042602539,43124000
2016-06-30,34.966793060302734,42250000
2016-07-01,35.300785064697266,30984000
2016-07-05,35.03438186645508,28440000
2016-07-06,35.23717498779297,28902000
2016-07-07,35.15217971801758,21174000
2016-07-08,35.67504119873047,29946000
2016-07-11,36.14323425292969,28822000
2016-07-12,36.40715408325195,26468000
2016-07-13,36.256553649902344,20436000
2016-07-14,36.5706787109375,21408000
2016-07-15,36.562225341796875,32342000
2016-07-18,37.435482025146484,38698000
2016-07-19,37.445926666259766,30436000
2016-07-20,37.62833023071289,22502000
2016-07-21,37.49562454223633,19062000
2016-07-22,37.737674713134766,20920000
2016-07-25,37.65019607543945,21466000
2016-07-26,37.65666198730469,23792000
2016-07-27,37.87137222290039,32172000
2016-07-28,38.063720703125,73464000
2016-07-29,39.331119537353516,101810000
2016-08-01,39.80825424194336,60594000
2016-08-02,39.76750183105469,39928000
2016-08-03,39.70785903930664,29206000
2016-08-04,39.62485885620117,21520000
2016-08-05,40.10597229003906,36146000
2016-08-08,40.021480560302734,24426000
2016-08-09,40.13330841064453,32154000
2016-08-10,40.183502197265625,18370000
2016-08-11,40.16909408569336,25646000
2016-08-12,40.111934661865234,17946000
2016-08-15,40.05775833129883,18596000
2016-08-16,39.82068634033203,21158000
2016-08-17,40.03091812133789,21322000
2016-08-18,39.898216247558594,17292000
2016-08-19,39.744140625,22416000
2016-08-22,39.60994338989258,17056000
2016-08-23,39.59204864501953,18350000
2016-08-24,39.443443298339844,25672000
2016-08-25,39.32912826538086,24054000
2016-08-26,39.424556732177734,24978000
2016-08-29,39.55378341674805,15474000
2016-08-30,39.35994338989258,23348000
2016-08-31,39.25706100463867,21428000
2016-09-01,39.33409881591797,26070000
2016-09-02,39.6059684753418,26998000
2016-09-06,40.1601448059082,39790000
2016-09-07,40.15865707397461,22906000
2016-09-08,39.90269088745117,23554000
2016-09-09,39.188968658447266,37752000
2016-09-12,39.70288848876953,37274000
2016-09-13,39.20090103149414,36180000
2016-09-14,39.287376403808594,25842000
2016-09-15,39.822669982910156,31144000
2016-09-16,39.66064453125,42612000
2016-09-19,39.53240966796875,22990000
2016-09-20,39.75060272216797,20984000
2016-09-21,40.01153564453125,26970000
2016-09-22,40.554283142089844,35186000
2016-09-23,40.50508117675781,28234000
2016-09-26,39.893245697021484,29454000
2016-09-27,40.294837951660156,27346000
2016-09-28,40.261539459228516,29406000
2016-09-29,39.89274978637695,27000000
2016-09-30,39.96332550048828,33204000
2016-10-03,39.78042984008789,29784000
2016-10-04,39.900203704833984,25174000
2016-10-05,39.822669982910156,24276000
2016-10-06,39.914615631103516,21998000
2016-10-07,39.79682540893555,23262000
2016-10-10,40.46581268310547,29922000
2016-10-11,40.2371826171875,34432000
2016-10-12,40.346527099609375,18158000
2016-10-13,39.96431350708008,27380000
2016-10-14,39.99016571044922,22238000
2016-10-17,40.101497650146484,21128000
2016-10-18,40.82963180541992,45786000
2016-10-19,41.09553909301758,30002000
2016-10-20,40.83659362792969,27878000
2016-10-21,40.95736312866211,32316000
2016-10-24,41.537879943847656,28952000
2016-10-25,41.18052673339844,37814000
2016-10-26,40.85995101928711,35898000
2016-10-27,40.623863220214844,59470000
2016-10-28,40.733707427978516,87098000
2016-10-31,40.25358581542969,44854000
2016-11-01,40.03390121459961,47118000
2016-11-02,39.18598937988281,47014000
2016-11-03,38.8763427734375,43504000
2016-11-04,38.822166442871094,39412000
2016-11-07,39.862430572509766,39852000
2016-11-08,40.35696029663086,35382000
2016-11-09,40.03936767578125,61970000
2016-11-10,38.78190994262695,118192000
2016-11-11,38.35745620727539,71852000
2016-11-14,37.43648147583008,73766000
2016-11-15,38.52693557739258,58878000
2016-11-16,38.76650619506836,35968000
2016-11-17,39.07365798950195,30674000
2016-11-18,38.567195892333984,36126000
2016-11-21,39.00606918334961,32616000
2016-11-22,39.01601028442383,27884000
2016-11-23,38.71780014038086,26260000
2016-11-25,38.7789306640625,12270000
2016-11-28,39.05527114868164,51508000
2016-11-29,39.2366828918457,31240000
2016-11-30,38.56272888183594,45582000
2016-12-01,37.98866653442383,57342000
2016-12-02,37.99513244628906,34376000
